$GPGGA,161745.000,5058.9871,N,00707.6466,E,1,09,1.0,84.0,M,47.6,M,,0000*60
$GPGGA,161746.000,5058.9874,N,00707.6485,E,1,09,1.0,84.0,M,47.6,M,,0000*6B
$GPGGA,161747.000,5058.9878,N,00707.6503,E,1,09,1.0,84.1,M,47.6,M,,0000*68
$GPGGA,161748.000,5058.9883,N,00707.6518,E,1,09,1.0,84.1,M,47.6,M,,0000*69
$GPGGA,161749.000,5058.9888,N,00707.6531,E,1,09,1.0,84.2,M,47.6,M,,0000*6B
$GPGGA,161750.000,5058.9891,N,00707.6543,E,1,09,1.0,84.3,M,47.6,M,,0000*6F
$GPGGA,161751.000,5058.9893,N,00707.6552,E,1,09,1.0,84.3,M,47.6,M,,0000*6C
$GPGGA,161752.000,5058.9895,N,00707.6559,E,1,09,1.0,84.6,M,47.6,M,,0000*67
$GPGGA,161753.000,5058.9897,N,00707.6568,E,1,09,1.0,84.8,M,47.6,M,,0000*68
$GPGGA,161754.000,5058.9900,N,00707.6579,E,1,09,1.0,85.0,M,47.6,M,,0000*69
$GPGGA,161755.000,5058.9904,N,00707.6593,E,1,09,1.0,85.2,M,47.6,M,,0000*6A
$GPGGA,161756.000,5058.9909,N,00707.6608,E,1,09,1.0,85.2,M,47.6,M,,0000*65
$GPGGA,161757.000,5058.9913,N,00707.6623,E,1,09,1.0,85.4,M,47.6,M,,0000*60
$GPGGA,161758.000,5058.9919,N,00707.6638,E,1,09,1.0,85.4,M,47.6,M,,0000*6F
$GPGGA,161759.000,5058.9925,N,00707.6651,E,1,09,1.0,85.6,M,47.6,M,,0000*6C
$GPGGA,161800.000,5058.9931,N,00707.6665,E,1,08,1.1,85.5,M,47.6,M,,0000*6E
$GPGGA,161801.000,5058.9937,N,00707.6678,E,1,08,1.1,85.5,M,47.6,M,,0000*65
$GPGGA,161802.000,5058.9943,N,00707.6689,E,1,08,1.1,85.4,M,47.6,M,,0000*6A
$GPGGA,161803.000,5058.9949,N,00707.6701,E,1,08,1.1,85.2,M,47.6,M,,0000*66
$GPGGA,161804.000,5058.9954,N,00707.6715,E,1,08,1.1,85.0,M,47.6,M,,0000*6A
$GPGGA,161805.000,5058.9959,N,00707.6731,E,1,08,1.1,84.9,M,47.6,M,,0000*68
$GPGGA,161806.000,5058.9963,N,00707.6747,E,1,08,1.1,84.9,M,47.6,M,,0000*63
$GPGGA,161807.000,5058.9965,N,00707.6766,E,1,08,1.1,84.8,M,47.6,M,,0000*66
$GPGGA,161808.000,5058.9967,N,00707.6789,E,1,08,1.1,84.7,M,47.6,M,,0000*65
$GPGGA,161809.000,5058.9967,N,00707.6817,E,1,08,1.1,84.5,M,47.6,M,,0000*6E
$GPGGA,161810.000,5058.9967,N,00707.6848,E,1,08,1.1,84.4,M,47.6,M,,0000*6D
$GPGGA,161811.000,5058.9969,N,00707.6880,E,1,08,1.1,84.3,M,47.6,M,,0000*61
$GPGGA,161812.000,5058.9974,N,00707.6911,E,1,08,1.1,84.2,M,47.6,M,,0000*66
$GPGGA,161813.000,5058.9982,N,00707.6944,E,1,09,1.0,84.4,M,47.6,M,,0000*68
$GPGGA,161814.000,5058.9990,N,00707.6978,E,1,09,1.0,84.3,M,47.6,M,,0000*64
$GPGGA,161815.000,5058.9999,N,00707.7011,E,1,09,1.0,84.4,M,47.6,M,,0000*6C
$GPGGA,161816.000,5059.0009,N,00707.7046,E,1,09,1.0,84.4,M,47.6,M,,0000*65
$GPGGA,161817.000,5059.0020,N,00707.7082,E,1,07,1.6,84.4,M,47.6,M,,0000*6F
$GPGGA,161818.000,5059.0030,N,00707.7118,E,1,08,1.2,84.3,M,47.6,M,,0000*6F
$GPGGA,161819.000,5059.0040,N,00707.7153,E,1,07,1.7,84.4,M,47.6,M,,0000*6B
$GPGGA,161820.000,5059.0045,N,00707.7186,E,1,07,1.7,84.1,M,47.6,M,,0000*69
$GPGGA,161821.000,5059.0047,N,00707.7218,E,1,09,1.0,83.8,M,47.6,M,,0000*69
$GPGGA,161822.000,5059.0042,N,00707.7245,E,1,09,1.0,83.8,M,47.6,M,,0000*67
$GPGGA,161823.000,5059.0031,N,00707.7263,E,1,09,1.0,83.5,M,47.6,M,,0000*6B
$GPGGA,161824.000,5059.0012,N,00707.7277,E,1,09,1.0,83.4,M,47.6,M,,0000*69
$GPGGA,161825.000,5058.9991,N,00707.7293,E,1,09,1.0,83.3,M,47.6,M,,0000*6F
$GPGGA,161826.000,5058.9969,N,00707.7308,E,1,09,1.0,83.7,M,47.6,M,,0000*6C
$GPGGA,161827.000,5058.9944,N,00707.7323,E,1,09,1.0,83.8,M,47.6,M,,0000*64
$GPGGA,161828.000,5058.9919,N,00707.7338,E,1,09,1.0,83.9,M,47.6,M,,0000*68
$GPGGA,161829.000,5058.9895,N,00707.7353,E,1,09,1.0,84.0,M,47.6,M,,0000*6F
$GPGGA,161830.000,5058.9873,N,00707.7367,E,1,09,1.0,83.9,M,47.6,M,,0000*66
$GPGGA,161831.000,5058.9852,N,00707.7378,E,1,09,1.0,84.0,M,47.6,M,,0000*64
$GPGGA,161832.000,5058.9833,N,00707.7385,E,1,09,1.0,84.1,M,47.6,M,,0000*63
$GPGGA,161833.000,5058.9816,N,00707.7390,E,1,09,1.0,83.7,M,47.6,M,,0000*60
$GPGGA,161834.000,5058.9799,N,00707.7395,E,1,09,1.0,83.3,M,47.6,M,,0000*6E
$GPGGA,161835.000,5058.9778,N,00707.7399,E,1,09,1.0,83.3,M,47.6,M,,0000*6C
$GPGGA,161836.000,5058.9757,N,00707.7405,E,1,09,1.0,83.4,M,47.6,M,,0000*67
$GPGGA,161837.000,5058.9737,N,00707.7408,E,1,09,1.0,83.3,M,47.6,M,,0000*6A
$GPGGA,161838.000,5058.9716,N,00707.7411,E,1,09,1.0,82.7,M,47.6,M,,0000*6B
$GPGGA,161839.000,5058.9694,N,00707.7414,E,1,09,1.0,82.7,M,47.6,M,,0000*64
$GPGGA,161840.000,5058.9677,N,00707.7419,E,1,09,1.0,83.0,M,47.6,M,,0000*6C
$GPGGA,161841.000,5058.9663,N,00707.7422,E,1,09,1.0,82.9,M,47.6,M,,0000*68
$GPGGA,161842.000,5058.9655,N,00707.7423,E,1,09,1.0,83.1,M,47.6,M,,0000*66
$GPGGA,161843.000,5058.9652,N,00707.7422,E,1,09,1.0,83.3,M,47.6,M,,0000*63
$GPGGA,161844.000,5058.9647,N,00707.7423,E,1,09,1.0,84.3,M,47.6,M,,0000*66
$GPGGA,161845.000,5058.9642,N,00707.7435,E,1,09,1.0,84.6,M,47.6,M,,0000*60
$GPGGA,161846.000,5058.9638,N,00707.7458,E,1,09,1.0,84.8,M,47.6,M,,0000*6B
$GPGGA,161847.000,5058.9636,N,00707.7489,E,1,09,1.0,84.7,M,47.6,M,,0000*67
$GPGGA,161848.000,5058.9634,N,00707.7527,E,1,09,1.0,84.8,M,47.6,M,,0000*60
$GPGGA,161849.000,5058.9634,N,00707.7571,E,1,09,1.0,85.0,M,47.6,M,,0000*6B
$GPGGA,161850.000,5058.9632,N,00707.7620,E,1,09,1.0,85.2,M,47.6,M,,0000*60
$GPGGA,161851.000,5058.9629,N,00707.7675,E,1,09,1.0,85.4,M,47.6,M,,0000*6D
$GPGGA,161852.000,5058.9627,N,00707.7737,E,1,09,1.0,85.5,M,47.6,M,,0000*66
$GPGGA,161853.000,5058.9624,N,00707.7803,E,1,09,1.0,85.8,M,47.6,M,,0000*61
